test_id	gene	SGCore_FPKM	Total_FPKM	Fold change	Localization	test_stat	p_value	q_value	significant	Number of RNA molecules in SGs per cell	Number of RNA molecules in cell	Fraction of RNA molecules in SGs	Translation efficiency	Transcript length	5'UTR length	3'UTR length	CDS length	GC content	Mito
ENSG00000175581	MRPL48	15.453	46.586	0.332	depleted	4.12766	0.00005	0.000236361	yes	1.418	36.452	0.039	0.782991202346041	1922	1254	240	639	43.35	Tmito
ENSG00000149792	MRPL49	46.432	51.050	0.910	Neither	0.275027	0.61995	0.740925	no	4.262	39.945	0.107	1.66256590509666	2526	35	#N/A	501	50.97	Tmito
ENSG00000136897	MRPL50	6.626	19.090	0.347	depleted	5.67927	0.00005	0.000236361	yes	0.608	14.937	0.041	0.714574898785425	3332	21	2832	477	35.67	Tmito
ENSG00000111639	MRPL51	76.422	240.708	0.317	Neither	1.7932	0.01285	0.0366489	yes	7.015	188.347	0.037	0.725210084033613	1234	461	#N/A	387	48.72	Tmito
ENSG00000172590	MRPL52	18.254	134.314	0.136	depleted	7.63892	0.00005	0.000236361	yes	1.676	105.097	0.016	1.06382978723404	2020	215	506	372	47.12	Tmito
ENSG00000204822	MRPL53	19.350	63.522	0.305	depleted	3.12177	0.00005	0.000236361	yes	1.776	49.705	0.036	3.03426791277259	1162	661	#N/A	339	53.92	Tmito
ENSG00000183617	MRPL54	5.423	28.158	0.193	depleted	8.81463	0.00005	0.000236361	yes	0.498	22.033	0.023	0.542772861356932	626	36	260	417	56.43	Tmito
ENSG00000162910	MRPL55	14.333	41.778	0.343	depleted	2.9754	0.00005	0.000236361	yes	1.316	32.690	0.040	0.851549755301794	1423	743	#N/A	495	56.68	Tmito
ENSG00000143436	MRPL9	48.824	123.758	0.395	depleted	4.64105	0.00005	0.000236361	yes	4.482	96.837	0.046	0.836427939876216	1296	84	105	804	48.42	Tmito
ENSG00000048544	MRPS10	8.357	14.973	0.558	Neither	3.88583	0.00005	0.000236361	yes	0.767	11.716	0.065	2.19162790697674	2110	15	#N/A	606	41.04	Tmito
ENSG00000181991	MRPS11	19.427	43.324	0.448	depleted	3.22069	0.00005	0.000236361	yes	1.783	33.900	0.053	0.858888888888889	3644	264	2793	585	45.97	Tmito
ENSG00000128626	MRPS12	7.942	37.231	0.213	depleted	4.66985	0.00005	0.000236361	yes	0.729	29.132	0.025	3.33908045977011	1220	450	319	417	55.6	Tmito
ENSG00000120333	MRPS14	3.273	11.818	0.277	depleted	3.05903	0.00005	0.000236361	yes	0.300	9.247	0.032	0.994565217391304	2115	16	112	387	40.16	Tmito
ENSG00000116898	MRPS15	11.650	41.356	0.282	depleted	7.97454	0.00005	0.000236361	yes	1.069	32.360	0.033	0.834339622641509	2127	161	69	774	49.28	Tmito
ENSG00000182180	MRPS16	32.841	116.230	0.283	depleted	3.81473	0.00005	0.000236361	yes	3.015	90.947	0.033	1.45575221238938	2634	210	354	414	47.47	Tmito
ENSG00000249773	MRPS17	1.133	2.184	0.519	Neither	1.06972	0.0654	0.146661	no	0.491	9.697	0.051	0.979547900968784	1732	452	#N/A	678	43.59	Tmito
ENSG00000239789	MRPS17	5.345	12.392	0.431	depleted	2.77655	0.00005	0.000236361	yes	0.104	1.709	0.061	0.979547900968784	1845	313	1322	393	49.9	Tmito
ENSG00000096080	MRPS18A	16.926	40.752	0.415	depleted	5.66055	0.00005	0.000236361	yes	1.554	31.887	0.049	2.75092250922509	1062	11	388	791	49.03	Tmito
ENSG00000163319	MRPS18C	10.215	51.794	0.197	depleted	5.54259	0.00005	0.000236361	yes	0.938	40.528	0.023	0.918532338308458	2482	112	478	429	38.68	Tmito
ENSG00000122140	MRPS2	23.103	35.384	0.653	Neither	2.02898	0.00035	0.0014418	yes	2.121	27.687	0.077	2.50725744843392	1640	140	#N/A	891	63.07	Tmito
ENSG00000175110	MRPS22	11.243	33.176	0.339	depleted	2.09028	0.0024	0.00826834	yes	1.032	25.959	0.040	0.894491854150504	2160	289	31	1083	42.84	Tmito
ENSG00000181610	MRPS23	21.178	92.868	0.228	depleted	9.08411	0.00005	0.000236361	yes	1.944	72.667	0.027	1.97693351424695	5621	217	#N/A	573	44.44	Tmito
ENSG00000062582	MRPS24	54.140	181.981	0.298	depleted	5.85809	0.00005	0.000236361	yes	4.970	142.395	0.035	1.07004470938897	1727	209	136	504	50.93	Tmito
ENSG00000131368	MRPS25	19.240	35.630	0.540	Neither	0.969437	0.10575	0.217335	no	1.766	27.879	0.063	0.726376335250616	4586	140	84	522	47.97	Tmito
ENSG00000125901	MRPS26	16.499	26.058	0.633	Neither	3.00873	0.00005	0.000236361	yes	1.515	20.390	0.074	1.02687843616371	1127	123	384	618	61.08	Tmito
ENSG00000113048	MRPS27	89.328	74.768	1.195	Neither	-0.605557	0.29145	0.447477	no	8.200	58.504	0.140	0.675289312457454	4435	77	211	1287	38.95	Tmito
ENSG00000147586	MRPS28	23.614	78.566	0.301	depleted	3.82131	0.00005	0.000236361	yes	2.168	61.476	0.035	1.32934682612696	850	151	#N/A	564	37.19	Tmito
ENSG00000112996	MRPS30	19.094	26.631	0.717	Neither	2.11922	0.0003	0.00124724	yes	1.753	20.838	0.084	1.68263845675171	4331	37	319	1320	36.6	Tmito
ENSG00000102738	MRPS31	2.656	7.334	0.362	depleted	4.46088	0.00005	0.000236361	yes	0.244	5.739	0.042	1.49657320872274	1462	36	236	1188	39.19	Tmito
ENSG00000090263	MRPS33	5.757	18.930	0.304	depleted	6.212	0.00005	0.000236361	yes	0.528	14.812	0.036	1.20720720720721	4241	133	260	321	41.83	Tmito
ENSG00000074071	MRPS34	38.346	87.282	0.439	depleted	5.52906	0.00005	0.000236361	yes	3.520	68.296	0.052	1.17541229385307	1040	35	#N/A	678	65.4	Tmito
ENSG00000061794	MRPS35	35.977	45.293	0.794	Neither	0.997537	0.0811	0.175365	no	3.302	35.441	0.093	1.61955514365153	1888	70	844	972	38.64	Tmito
ENSG00000134056	MRPS36	3.631	15.375	0.236	depleted	4.67159	0.00005	0.000236361	yes	0.333	12.031	0.028	1.09404388714734	1286	283	903	312	42.53	Tmito
ENSG00000144029	MRPS5	23.238	29.258	0.794	Neither	1.38887	0.01415	0.0398383	yes	2.133	22.893	0.093	0.664467897977133	3680	208	20	1293	42.25	Tmito
ENSG00000243927	MRPS6	3.119	8.500	0.367	Neither	0.980059	0.16945	0.308586	no	0.286	6.651	0.043	2.31410256410256	3934	177	433	378	40.3	Tmito
ENSG00000125445	MRPS7	31.730	82.309	0.385	depleted	4.09608	0.00005	0.000236361	yes	2.913	64.404	0.045	1.09087253719341	1717	414	#N/A	816	50.49	Tmito
ENSG00000135972	MRPS9	22.468	27.860	0.806	Neither	1.46164	0.0114	0.0329873	yes	2.062	21.800	0.095	0.638800545206724	1500	109	198	1191	36.63	Tmito
ENSG00000148187	MRRF	11.817	15.286	0.773	Neither	1.1394	0.0477	0.112903	no	1.085	11.961	0.091	0.432863849765258	9826	335	8725	789	41.15	Tmito
ENSG00000124532	MRS2	4.154	8.052	0.516	Neither	2.41951	0.00005	0.000236361	yes	0.381	6.300	0.061	0.319823788546255	3980	138	1887	1341	39.3	Tmito
ENSG00000053372	MRTO4	25.093	41.992	0.598	Neither	1.72681	0.0047	0.0150413	yes	2.303	32.857	0.070	1.36420646406175	2315	296	1297	720	53.49	Tnon_mito
ENSG00000120458	MSANTD2	2.220	3.228	0.688	Neither	1.56595	0.00615	0.0190694	yes	0.204	2.526	0.081	0.281899109792285	3086	1447	30	1680	40.09	Tnon_mito
ENSG00000066697	MSANTD3	78.188	92.790	0.843	Neither	0.944675	0.1023	0.211833	no	7.177	72.606	0.099	#N/A	1991	237	262	828	43.76	Tnon_mito
ENSG00000170903	MSANTD4	17.778	9.604	1.851	Neither	-2.51124	0.00005	0.000236361	yes	1.632	7.515	0.217	0.601593625498008	4087	1265	100	1038	38.77	Tnon_mito
ENSG00000095002	MSH2	34.973	46.076	0.759	Neither	1.40888	0.02045	0.0547919	no	3.210	36.053	0.089	0.731942835071456	3628	222	799	2805	44.66	Tnon_mito
ENSG00000113318	MSH3	6.554	6.161	1.064	Neither	-0.192371	0.6601	0.772206	no	0.602	4.821	0.125	0.557891224557891	4092	79	597	3414	38.03	Tnon_mito
ENSG00000116062	MSH6	319.082	76.980	4.145	enriched	-5.07063	0.00005	0.000236361	yes	29.290	60.235	0.486	0.447914279165712	7476	2468	3240	4083	44.65	Tnon_mito
ENSG00000135097	MSI1	10.369	11.523	0.900	Neither	0.468646	0.4129	0.56765	no	0.952	9.016	0.106	2.92982456140351	2975	88	#N/A	1089	54.01	Tnon_mito
ENSG00000153944	MSI2	40.205	30.479	1.319	Neither	-0.910673	0.0855	0.183105	no	3.691	23.849	0.155	1.76160990712074	7612	208	#N/A	987	47.5	Tnon_mito
ENSG00000188895	MSL1	97.149	21.768	4.463	enriched	-7.3171	0.00005	0.000236361	yes	8.918	17.033	0.524	0.328254847645429	4707	314	2546	1845	45.42	Tnon_mito
ENSG00000174579	MSL2	44.624	16.084	2.774	enriched	-3.70633	0.00005	0.000236361	yes	4.096	12.585	0.325	0.550104384133612	4692	732	519	1734	42.35	Tnon_mito
ENSG00000005302	MSL3	10.700	13.563	0.789	Neither	1.17587	0.04055	0.0983615	no	0.982	10.612	0.093	0.589974293059126	3446	323	#N/A	1566	42.85	Tnon_mito
ENSG00000102854	MSLN	2.238	1.993	1.123	Neither	-0.398324	0.4857	0.632393	no	0.205	1.559	0.132	#N/A	2418	407	128	1893	66.95	Tnon_mito
ENSG00000052802	MSMO1	12.154	21.929	0.554	Neither	3.23402	0.00005	0.000236361	yes	1.116	17.159	0.065	1.35918003565062	2269	279	#N/A	882	37.1	Tnon_mito
ENSG00000215183	MSMP	9.107	3.289	2.769	Neither	-0.302941	0.3358	0.492795	no	0.836	2.573	0.325	#N/A	670	139	109	420	51.74	Tnon_mito
ENSG00000147065	MSN	109.853	93.250	1.178	Neither	-1.194	0.0382	0.0935431	no	10.084	72.966	0.138	1.40047299960583	3944	235	#N/A	1734	44.63	Tnon_mito
ENSG00000175806	MSRA	2.855	6.358	0.449	depleted	3.44358	0.00005	0.000236361	yes	0.262	4.975	0.053	2.3125	1706	492	578	708	43.55	Tpossible_mito
ENSG00000198736	MSRB1	2.973	12.224	0.243	Neither	0.347812	0.0779	0.169536	no	0.273	9.565	0.029	5.93478260869565	1423	169	1	681	58.61	Tnon_mito
ENSG00000148450	MSRB2	2.290	2.987	0.767	Neither	0.882784	0.122	0.242873	no	0.210	2.337	0.090	2.34031413612565	1803	102	1150	549	43.06	Tmito
ENSG00000174099	MSRB3	8.782	10.407	0.844	Neither	0.654353	0.2126	0.360287	no	0.806	8.144	0.099	1.58904109589041	4417	222	#N/A	579	37.17	Tmito
ENSG00000173531	MST1	4.538	2.675	1.697	Neither	-0.363179	0.21125	0.358867	no	0.417	2.093	0.199	0	4152	361	80	2178	60.67	Tnon_mito
ENSG00000134602	MST4	10.127	8.593	1.179	Neither	-0.887554	0.11875	0.23819	no	0.930	6.724	0.138	1.89545934530095	3288	142	#N/A	1317	36.62	Tnon_mito
ENSG00000125459	MSTO1	3.625	3.235	1.121	Neither	-0.122563	0.7517	0.838288	no	0.333	2.531	0.131	0.475145255003228	2490	30	661	1713	52.49	Tpossible_mito
ENSG00000163132	MSX1	6.159	5.189	1.187	Neither	-0.978292	0.08195	0.17687	no	0.565	4.060	0.139	1.584	1939	233	792	912	56.97	Tnon_mito
ENSG00000120149	MSX2	2.238	3.805	0.588	Neither	2.08252	0.0003	0.00124724	yes	0.205	2.978	0.069	7.3758389261745	2241	126	#N/A	804	47.07	Tnon_mito
ENSG00000198899	MT-ATP6	1139.540	846.803	1.346	Neither	-0.967	0.09245	0.195204	no	104.603	662.600	0.158	#N/A	681	#N/A	#N/A	681	44.2	#N/A
ENSG00000228253	MT-ATP8	7741.430	2493.020	3.105	enriched	-1.78306	0.00765	0.0232291	yes	710.614	1950.720	0.364	#N/A	207	#N/A	#N/A	207	39.61	#N/A
ENSG00000198804	MT-CO1	1364.030	1578.330	0.864	Neither	1.00043	0.0835	0.179539	no	125.209	1235.000	0.101	#N/A	1542	#N/A	#N/A	1542	46.24	#N/A
ENSG00000198712	MT-CO2	1138.870	966.033	1.179	Neither	-1.19644	0.0367	0.0905116	no	104.541	755.894	0.138	#N/A	684	#N/A	#N/A	684	46.2	#N/A
ENSG00000198938	MT-CO3	1939.220	2820.470	0.688	Neither	2.07719	0.00025	0.00105484	yes	178.008	2206.941	0.081	#N/A	784	#N/A	#N/A	784	46.56	#N/A
ENSG00000198727	MT-CYB	1415.160	504.247	2.806	enriched	-7.37235	0.00005	0.000236361	yes	129.903	394.559	0.329	#N/A	1141	#N/A	#N/A	1141	46.28	#N/A
ENSG00000198888	MT-ND1	1196.050	312.770	3.824	enriched	-9.67928	0.00005	0.000236361	yes	109.790	244.734	0.449	#N/A	956	#N/A	#N/A	956	47.7	#N/A
ENSG00000198763	MT-ND2	566.772	171.218	3.310	enriched	-8.72359	0.00005	0.000236361	yes	52.026	133.973	0.388	#N/A	1042	#N/A	#N/A	1042	42.99	#N/A
ENSG00000198840	MT-ND3	1064.930	562.951	1.892	Neither	-4.60205	0.00005	0.000236361	yes	97.754	440.494	0.222	#N/A	346	#N/A	#N/A	346	40.17	#N/A
ENSG00000198886	MT-ND4	1307.860	410.367	3.187	enriched	-7.71086	0.00005	0.000236361	yes	120.053	321.101	0.374	#N/A	1378	#N/A	#N/A	1378	44.27	#N/A
ENSG00000212907	MT-ND4L	2582.740	459.828	5.617	enriched	-3.94749	0.00005	0.000236361	yes	237.079	359.803	0.659	#N/A	297	#N/A	#N/A	297	43.1	#N/A
ENSG00000198786	MT-ND5	2132.170	226.053	9.432	enriched	-15.3162	0.00005	0.000236361	yes	195.720	176.880	1.107	#N/A	1812	#N/A	#N/A	1812	44.92	#N/A
ENSG00000198695	MT-ND6	1674.840	252.734	6.627	enriched	-13.6218	0.00005	0.000236361	yes	153.740	197.757	0.777	#N/A	525	#N/A	#N/A	525	42.67	#N/A
ENSG00000169715	MT1E	508.066	812.337	0.625	Neither	3.13912	0.00005	0.000236361	yes	46.637	635.631	0.073	#N/A	729	376	140	384	57.57	Tnon_mito
ENSG00000125144	MT1G	0.766	1.148	0.667	Neither	0.672213	0.1971	0.341995	no	0.070	0.898	0.078	#N/A	628	71	392	207	54.08	Tnon_mito
ENSG00000187193	MT1X	47.990	138.441	0.347	depleted	4.62822	0.00005	0.000236361	yes	4.405	108.326	0.041	1.16483516483517	1727	116	146	186	54.03	Tnon_mito
ENSG00000125148	MT2A	531.065	779.797	0.681	Neither	2.57524	0.00005	0.000236361	yes	48.748	610.170	0.080	3.85714285714286	903	456	142	222	59.05	Tnon_mito
ENSG00000149480	MTA2	73.270	50.188	1.460	Neither	-1.91571	0.00165	0.00591145	yes	6.726	39.271	0.171	0.524792243767313	3058	389	32	2007	52.38	Tnon_mito
ENSG00000057935	MTA3	23.733	17.977	1.320	Neither	-1.02127	0.07995	0.173295	no	2.179	14.067	0.155	1.42670682730924	5832	512	3547	1785	43.08	Tnon_mito
ENSG00000099810	MTAP	25.456	25.532	0.997	Neither	0.0105887	0.98365	0.987803	no	2.337	19.978	0.117	0.61864406779661	7557	224	6451	1005	40.09	Tnon_mito
ENSG00000172167	MTBP	6.549	13.795	0.475	depleted	2.39155	0.00015	0.000660424	yes	0.601	10.794	0.056	0.343124165554072	3375	48	#N/A	2715	35.31	Tnon_mito
ENSG00000137409	MTCH1	80.724	127.721	0.632	Neither	2.42377	0.00005	0.000236361	yes	7.410	99.938	0.074	0.910602910602911	2057	124	386	1185	52.18	Tmito
ENSG00000109919	MTCH2	44.951	114.301	0.393	depleted	5.67737	0.00005	0.000236361	yes	4.126	89.437	0.046	0.715183509301156	2587	157	1516	912	43.47	Tmito
ENSG00000147649	MTDH	215.846	52.757	4.091	enriched	-6.08118	0.00005	0.000236361	yes	19.813	41.281	0.480	0.589133089133089	6177	327	#N/A	1749	40.6	Tnon_mito
ENSG00000127989	MTERF	5.126	6.790	0.755	Neither	1.15331	0.0414	0.100077	no	0.471	5.313	0.089	0.838899803536346	3882	608	271	1200	38.41	Tmito
ENSG00000156469	MTERFD1	5.230	7.332	0.713	Neither	1.44657	0.0156	0.0434118	yes	0.480	5.737	0.084	0.963821892393321	1529	189	34	1254	38.81	Tmito
ENSG00000122085	MTERFD2	13.841	13.450	1.029	Neither	-0.132991	0.8162	0.881958	no	1.270	10.525	0.121	#N/A	4529	58	#N/A	1146	47.67	Tmito
ENSG00000120832	MTERFD3	0.583	3.303	0.176	depleted	1.73296	0.00115	0.00426305	yes	0.054	2.584	0.021	0.645484949832776	3235	2011	7	1158	41.69	Tmito
ENSG00000188786	MTF1	18.240	7.462	2.444	enriched	-1.84532	0.00075	0.00288898	yes	1.674	5.839	0.287	0.812080536912752	7972	89	#N/A	2262	43.61	Tnon_mito
ENSG00000143033	MTF2	33.505	29.530	1.135	Neither	-0.662616	0.25175	0.404117	no	3.076	23.106	0.133	0.335217132659131	4125	296	2053	1782	37.37	Tnon_mito
ENSG00000103707	MTFMT	22.892	38.046	0.602	Neither	1.01084	0.077	0.167969	no	2.101	29.770	0.071	0.649350649350649	2734	25	11	1170	40	Tmito
ENSG00000242114	MTFP1	14.059	55.138	0.255	depleted	2.38536	0.0022	0.00765145	yes	1.291	43.144	0.030	#N/A	1370	349	378	501	56.98	Tmito
ENSG00000066855	MTFR1	15.475	25.960	0.596	Neither	1.73593	0.00445	0.0143048	yes	1.421	20.313	0.070	0.398280802292264	2640	79	#N/A	1002	40.22	Tmito
ENSG00000117640	MTFR1L	9.768	16.415	0.595	Neither	1.1289	0.0527	0.122529	no	0.897	12.845	0.070	0.842271293375394	3262	1581	#N/A	879	49.43	Tnon_mito
ENSG00000146410	MTFR2	6.543	5.426	1.206	Neither	-0.759527	0.18415	0.326858	no	0.601	4.245	0.141	0.89484126984127	1793	335	27	1158	39.81	Tpossible_mito
ENSG00000148824	MTG1	15.286	19.604	0.780	Neither	0.940486	0.09845	0.205549	no	1.403	15.340	0.091	0.556034482758621	2730	90	53	1005	47.71	Tmito
ENSG00000101181	MTG2	51.790	31.305	1.654	Neither	-2.46945	0.00005	0.000236361	yes	4.754	24.495	0.194	0.894378194207837	2929	15	1689	1221	49.97	Tmito
ENSG00000100714	MTHFD1	108.767	121.173	0.898	Neither	0.450501	0.4161	0.570656	no	9.984	94.815	0.105	0.995824456753302	6814	228	3521	3063	43.75	Tmito
ENSG00000120254	MTHFD1L	41.392	53.145	0.779	Neither	1.04406	0.0574	0.131493	no	3.800	41.584	0.091	0.481339928057554	3604	273	#N/A	2940	43.51	Tmito
ENSG00000065911	MTHFD2	184.542	205.031	0.900	Neither	0.410979	0.46945	0.618259	no	16.940	160.431	0.106	0.540759867207672	4456	79	3322	1053	43.3	Tmito
ENSG00000163738	MTHFD2L	3.172	10.863	0.292	depleted	5.1785	0.00005	0.000236361	yes	0.291	8.500	0.034	0.882051282051282	3181	209	1289	1044	36.15	Tmito
ENSG00000177000	MTHFR	5.228	5.255	0.995	Neither	0.0116491	0.98045	0.985728	no	0.480	4.112	0.117	0.976833976833977	7057	1346	2385	2094	54.53	Tnon_mito
ENSG00000136371	MTHFS	4.090	16.850	0.243	depleted	5.50643	0.00005	0.000236361	yes	0.375	13.185	0.028	0.841368584758942	948	60	62	699	40.35	Tnon_mito
ENSG00000103248	MTHFSD	8.816	6.972	1.264	Neither	-0.945195	0.10765	0.220557	no	0.809	5.455	0.148	0.941176470588235	3623	313	41	1152	49.14	Tnon_mito
ENSG00000085760	MTIF2	22.107	26.608	0.831	Neither	0.91962	0.0947	0.199254	no	2.029	20.820	0.097	0.238455306508237	2528	460	26	2184	39.6	Tmito
ENSG00000122033	MTIF3	3.677	5.997	0.613	Neither	0.911312	0.0876	0.186857	no	0.338	4.692	0.072	0.413111342351717	1104	68	24	837	42.6	Tmito
ENSG00000132749	MTL5	0.990	1.347	0.735	Neither	0.709896	0.2073	0.354185	no	0.091	1.054	0.086	#N/A	3495	144	#N/A	1527	45.1	Tnon_mito
ENSG00000166912	MTMR10	9.613	4.315	2.228	enriched	-2.75843	0.00005	0.000236361	yes	0.882	3.377	0.261	0.531400966183575	5679	157	40	2334	39.99	Tnon_mito
ENSG00000150712	MTMR12	28.562	16.564	1.724	Neither	-1.94364	0.00245	0.00842678	yes	2.622	12.961	0.202	0.587802313354364	5187	170	77	2244	44.09	Tnon_mito
ENSG00000163719	MTMR14	20.598	28.826	0.715	Neither	1.70828	0.00335	0.0111087	yes	1.891	22.555	0.084	0.702349869451697	2966	150	419	1953	49.36	Tnon_mito
ENSG00000087053	MTMR2	20.914	22.063	0.948	Neither	0.285448	0.5629	0.697333	no	1.920	17.264	0.111	0.659958720330237	4681	420	1200	1932	36.56	Tnon_mito
ENSG00000100330	MTMR3	36.924	11.230	3.288	enriched	-3.82729	0.00005	0.000236361	yes	3.389	8.787	0.386	0.518895348837209	8906	204	#N/A	3597	40.65	Tnon_mito
ENSG00000108389	MTMR4	65.125	32.183	2.024	enriched	-2.87851	0.00005	0.000236361	yes	5.978	25.182	0.237	0.354208084824387	5839	216	#N/A	3588	47.85	Tnon_mito
ENSG00000139505	MTMR6	7.713	6.517	1.183	Neither	-0.903702	0.0881	0.187717	no	0.708	5.100	0.139	2.03592120509849	5659	761	3030	1866	37.84	Tnon_mito
ENSG00000104643	MTMR9	5.777	6.125	0.943	Neither	0.326435	0.5702	0.703405	no	0.530	4.793	0.111	1.12048192771084	7481	472	5357	1650	37.85	Tnon_mito
ENSG00000135297	MTO1	11.980	17.036	0.703	Neither	0.82306	0.117	0.235635	no	1.100	13.330	0.082	0.718091697645601	10857	276	360	2199	42.61	Tmito
ENSG00000198793	MTOR	30.486	11.771	2.590	enriched	-4.89827	0.00005	0.000236361	yes	2.798	9.211	0.304	0.427454935081306	8677	801	949	7650	44.54	Tpossible_mito
ENSG00000107951	MTPAP	23.972	30.555	0.785	Neither	1.05438	0.06895	0.153151	no	2.200	23.908	0.092	1.54903536977492	5601	120	#N/A	1749	43.36	Tmito
ENSG00000105887	MTPN	36.844	47.131	0.782	Neither	1.26292	0.0267	0.0690008	no	3.382	36.878	0.092	#N/A	3738	252	#N/A	357	36.4	Tnon_mito
ENSG00000116984	MTR	40.869	14.983	2.728	enriched	-5.03169	0.00005	0.000236361	yes	3.752	11.724	0.320	0.217585692995529	10529	422	6336	3798	40.73	Tnon_mito
ENSG00000120662	MTRF1	1.810	1.900	0.953	Neither	0.154998	0.7788	0.857118	no	0.166	1.486	0.112	0.826498422712934	2185	283	82	1338	39.67	Tmito
ENSG00000112031	MTRF1L	3.950	5.999	0.658	Neither	1.64328	0.0042	0.0135878	yes	0.363	4.694	0.077	0.509596928982726	3676	16	#N/A	1143	37.68	Tmito
ENSG00000256618	MTRNR2L1	2.031	11.123	0.183	depleted	9.43537	0.00005	0.000236361	yes	0.186	8.704	0.021	#N/A	1553	950	526	75	41.08	Tnon_mito
ENSG00000269028	MTRNR2L12	0.793	20.800	0.038	depleted	13.6937	0.00005	0.000236361	yes	0.073	16.276	0.004	#N/A	1049	962	#N/A	75	40.51	#N/A
ENSG00000255823	MTRNR2L8	0.101	2.251	0.045	depleted	6.86047	0.00005	0.000236361	yes	0.009	1.762	0.005	#N/A	1303	962	#N/A	75	42.52	Tnon_mito
ENSG00000124275	MTRR	50.504	61.419	0.822	Neither	0.633529	0.2786	0.433609	no	4.636	48.059	0.096	0.75513698630137	3274	479	1065	2178	39.8	Tpossible_mito
ENSG00000170873	MTSS1	2.517	1.871	1.345	Neither	-0.248732	0.42645	0.580142	no	0.231	1.464	0.158	#N/A	4944	473	89	2280	45.65	Tnon_mito
ENSG00000132613	MTSS1L	59.047	26.891	2.196	enriched	-2.53513	0.00005	0.000236361	yes	5.420	21.041	0.258	1.21899224806202	4992	274	2472	2244	56.24	Tnon_mito
ENSG00000129422	MTUS1	34.602	14.039	2.465	enriched	-3.3435	0.00005	0.000236361	yes	3.176	10.985	0.289	0.647188533627343	6256	319	34	3813	40.89	Tpossible_mito
ENSG00000173171	MTX1	5.672	15.194	0.373	depleted	4.15719	0.00005	0.000236361	yes	0.521	11.889	0.044	1.24549409571162	2579	105	124	1401	55.87	Tmito
ENSG00000128654	MTX2	10.735	16.810	0.639	Neither	2.5292	0.00005	0.000236361	yes	0.985	13.153	0.075	1.20595968448729	1592	234	#N/A	792	35.02	Tmito
ENSG00000177034	MTX3	7.517	8.106	0.927	Neither	0.37522	0.51105	0.654778	no	0.690	6.343	0.109	0.551063829787234	6155	87	319	939	37.49	Tpossible_mito
ENSG00000185499	MUC1	2.095	1.704	1.230	Neither	-0.237927	0.62945	0.748589	no	0.192	1.333	0.144	#N/A	4170	71	3	3789	68.01	Tnon_mito
ENSG00000205277	MUC12	1.571	8.116	0.194	depleted	4.09333	0.00005	0.000236361	yes	0.144	6.351	0.023	#N/A	16737	#N/A	299	16437	51.94	Tnon_mito
ENSG00000176945	MUC20	1.783	1.157	1.542	Neither	-0.590163	0.2941	0.450312	no	0.164	0.905	0.181	#N/A	2842	481	135	2172	50.62	Tnon_mito
ENSG00000090432	MUL1	9.269	11.122	0.833	Neither	1.22268	0.03005	0.0762208	no	0.851	8.703	0.098	1.62452107279693	2438	136	1241	1059	47.52	Tmito
ENSG00000160953	MUM1	32.181	15.218	2.115	enriched	-3.70151	0.00005	0.000236361	yes	2.954	11.908	0.248	0.278520041109969	4067	309	1854	2199	52.99	Tnon_mito
ENSG00000172732	MUS81	10.772	16.695	0.645	Neither	0.336275	0.2365	0.386854	no	0.989	13.063	0.076	0.436893203883495	3420	517	#N/A	1656	60.2	Tnon_mito
ENSG00000146085	MUT	2.341	2.757	0.849	Neither	0.99485	0.0838	0.180046	no	0.215	2.157	0.100	1.11920529801325	3749	88	1367	2253	34.4	Tmito
ENSG00000132781	MUTYH	4.739	5.812	0.815	Neither	0.407098	0.45435	0.604912	no	0.435	4.548	0.096	0.601851851851852	1929	458	34	1650	51.03	Tmito
ENSG00000141971	MVB12A	5.450	17.318	0.315	depleted	5.67147	0.00005	0.000236361	yes	0.500	13.551	0.037	1.925	2223	1054	#N/A	822	50.72	Tnon_mito
ENSG00000196814	MVB12B	5.784	1.856	3.117	enriched	-3.83964	0.00005	0.000236361	yes	0.531	1.452	0.366	1.16025641025641	4819	152	3777	960	47.23	Tnon_mito
ENSG00000167508	MVD	21.754	39.303	0.553	Neither	1.18581	0.03715	0.0914068	no	1.997	30.753	0.065	0.731019522776573	2352	67	37	1203	59.29	Tnon_mito
ENSG00000110921	MVK	5.251	10.876	0.483	depleted	2.66064	0.00005	0.000236361	yes	0.482	8.510	0.057	1.17877094972067	4109	316	#N/A	1191	52.45	Tnon_mito
ENSG00000013364	MVP	50.812	35.970	1.413	Neither	-0.907924	0.0601	0.136734	no	4.664	28.146	0.166	#N/A	2925	150	49	2682	52.54	Tnon_mito
ENSG00000059728	MXD1	2.234	3.247	0.688	Neither	0.731697	0.2001	0.34556	no	0.205	2.541	0.081	2.28125	5587	294	4660	666	40.74	Tpossible_mito
ENSG00000213347	MXD3	10.852	12.750	0.851	Neither	0.297587	0.6091	0.732926	no	0.996	9.976	0.100	0.77319587628866	2279	478	152	1167	58.63	Tnon_mito
ENSG00000123933	MXD4	6.507	9.113	0.714	Neither	1.1551	0.0423	0.102076	no	0.597	7.131	0.084	1.22295805739514	4228	313	12	630	62.91	Tnon_mito
ENSG00000119950	MXI1	18.633	17.469	1.067	Neither	-0.305001	0.6011	0.726872	no	1.710	13.669	0.125	1.65469613259669	3470	244	#N/A	888	40.13	Tnon_mito
