Significant	-LOG(P-value)'	Difference	Number	Checked	Protein-FDR-Confidence-Combined	Master	Accession	Gene-Name	Exp.-q-value-Combined	Sum-PEP-Score	Coverage	Num-Peptides	Num-PSMs	Num-Unique-Peptides	Num-AAs	MW	pI	Score-Mascot	Num-Peptides-Mascot	Num-Protein-Pathway-Groups	Num-Razor-Peptides	Num-Protein-Groups	Contaminant	Abundances-126	Abundances-127N	Abundances-127C	Abundances-128N	Abundances-128C	Abundances-129N	Abundances-129C	Abundances-130N	Abundances-130C	Abundances-131
	0.254835837	-0.072022581	3777	FALSE	High	Master Protein	Q53F19	NCBP3	NA	15.341	12	7	10	7	620	70.5	5.73	86	7	NA	NA	1	TRUE	3.827819109	4.104336739	3.837943316	4.026800156	3.73335433	3.485426903	4.017921925	3.925999403	3.786596298	3.954196215
	1.24811302	0.308071136	2777	FALSE	High	Master Protein	Q9UBB6	NCDN	NA	25.06	18	10	13	10	729	78.8	5.48	95	10	NA	NA	1	TRUE	5.930737495	5.867896557	5.981852531	6.059614658	5.325530529	6.04875946	6.095924377	6.199672222	6.072534561	6.289096832
	0.946190965	0.153988075	2059	FALSE	High	Master Protein	P16333	NCK1	NA	35.218	36	11	18	10	377	42.8	6.47	120	11	41	1	1	TRUE	6.610286713	6.701826096	6.675251484	6.752213478	6.281698227	6.686500549	6.730639935	6.787902355	6.78398037	6.802193165
	0.667909793	0.102254868	2894	FALSE	High	Master Protein	O43639	NCK2	NA	23.746	25	8	11	7	380	42.9	6.95	159	8	22	NA	1	TRUE	5.405992508	5.247927666	5.177917957	5.205548763	4.958842754	5.371558666	5.228818893	5.311067104	5.325530529	5.270528793
	0.284068021	0.103140163	1191	FALSE	High	Master Protein	Q9Y2A7	NCKAP1	NA	53.939	16	18	35	17	1128	128.7	6.62	254	18	14	NA	1	TRUE	7.624247074	7.531381607	7.364572525	7.505414486	6.813781261	7.34961319	7.400879383	7.608809471	7.422905922	7.572889805
	0	NaN	6618	FALSE	High	Master Protein	O14513	NCKAP5	0.042	2.056	1	2	3	2	1909	208.4	8.07	NA	2	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5221	FALSE	High	Master Protein	Q9HCH0	NCKAP5L	0.001	6.696	3	4	4	4	1330	138.9	8.13	32	4	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.471458838	0.122614288	2765	FALSE	High	Master Protein	Q9NZQ3	NCKIPSD	NA	25.117	16	7	14	7	722	78.9	6.38	86	7	8	NA	1	TRUE	6.327328205	6.472487926	6.213347435	6.409390926	6.343407631	6.43462801	6.457791328	6.504620552	6.540709496	6.44128418
	1.618634705	0.366176319	239	FALSE	High	Master Protein	P19338	NCL	NA	130.075	55	41	120	41	710	76.6	4.7	1070	41	7	NA	1	TRUE	8.098031998	7.954196453	7.389739037	7.596189976	7.851124287	8.149746895	8.025139809	8.144148827	8.151777267	8.249350548
	0.613578455	0.109021473	2256	FALSE	High	Master Protein	Q15788	NCOA1	NA	32.091	8	10	13	10	1441	156.7	6.2	239	10	42	NA	1	TRUE	6.318316936	6.234578133	6.296457291	6.487036228	6.193771839	6.272396564	6.23266077	6.601399422	6.459431648	6.509379387
+	3.136585952	0.460998535	1734	FALSE	High	Master Protein	Q15596	NCOA2	NA	40.716	16	15	21	15	1464	159.1	6.64	109	15	43	NA	1	TRUE	7.015693665	6.902073383	6.676662445	6.549977303	6.802193165	7.185866356	7.21529007	7.284477234	7.217230797	7.34872818
	0.365210962	0.068692589	2481	FALSE	High	Master Protein	Q9Y6Q9	NCOA3	NA	28.742	9	10	11	10	1424	155.2	7.47	115	10	17	NA	1	TRUE	6.769507408	6.760221004	6.526694775	6.815063	6.498250961	6.653919697	6.653919697	6.908092499	6.69766283	6.79960537
	0	NaN	5783	FALSE	High	Master Protein	Q13772	NCOA4	0.004	4.455	3	2	3	2	614	69.7	6.01	35	2	4	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.899468632	0.207194614	4491	FALSE	High	Master Protein	Q9HCD5	NCOA5	NA	10.62	9	5	10	5	579	65.5	9.6	46	5	NA	NA	1	TRUE	6.593951225	6.419538975	6.033422947	6.563768387	6.100136757	6.668175697	6.531381607	6.565292358	6.50620842	6.47573328
	0.590945058	0.072521973	1888	FALSE	High	Master Protein	Q14686	NCOA6	NA	37.86	10	14	19	14	2063	219	9.36	99	14	24	NA	1	TRUE	5.882643223	5.669593811	5.935459614	5.719730854	5.757556915	5.830356598	5.918863297	5.925999641	5.757556915	5.894817829
	0.778222172	0.111402321	2248	FALSE	High	Master Protein	Q8NI08	NCOA7	NA	32.204	10	9	12	9	942	106.1	5.59	115	9	1	NA	1	TRUE	5.935459614	5.778734207	5.590961456	5.680886745	5.722465992	5.825276852	5.981852531	5.730639935	5.797012806	5.930737495
	0.999766844	0.119111729	226	FALSE	High	Master Protein	O75376	NCOR1	NA	132.337	20	45	69	42	2440	270	7.11	505	45	48	2	1	TRUE	6.968090534	6.911691666	6.718361855	6.661065578	6.892391205	6.916476727	6.956521511	7.038918972	6.929554462	6.905687809
	0.109482366	-0.023283863	1668	FALSE	High	Master Protein	Q9Y618	NCOR2	NA	42.3	8	20	39	17	2514	273.5	7.59	83	20	NA	NA	1	TRUE	6.376776695	6.454504967	6.490249157	6.251718998	6.207502365	6.375039577	6.141596317	6.357552052	6.298291683	6.491853237
	0.06794199	0.020835018	3507	FALSE	High	Master Protein	P62166	NCS1	NA	17.618	37	7	10	7	190	21.9	4.83	113	7	NA	NA	1	TRUE	6.878970623	6.668175697	7.246978283	6.956521511	6.646738529	6.85049963	6.88508606	6.9331007	6.927185535	6.905687809
	0.106586569	0.014664078	4494	FALSE	High	Master Protein	Q92542	NCSTN	NA	10.608	8	5	5	5	709	78.4	5.99	39	5	37	NA	1	TRUE	8.202123642	8.065011978	7.944272995	8.109046936	8.02014637	8.124121666	8.041659355	8.158862114	8.003939629	8.085339546
	0	NaN	6019	FALSE	High	Master Protein	Q9BTX1	NDC1	0.008	3.705	1	1	2	1	674	76.3	9.09	27	1	64	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.970706554	0.216455364	1059	FALSE	High	Master Protein	O14777	NDC80	NA	58.381	31	21	28	21	642	73.9	5.6	204	21	16	NA	1	TRUE	7.041111469	7.040015697	6.785288811	6.864186287	6.794415951	7.02014637	7.103287697	7.214319229	7.112699986	7.156841755
	1.285912019	0.205389881	3148	FALSE	High	Master Protein	Q9NXR1	NDE1	NA	21.117	22	7	8	5	335	37.7	5.15	96	7	NA	2	1	TRUE	6.745506287	6.73606348	6.459431648	6.294620514	6.598424911	6.782670498	6.682292461	6.79181385	6.756222725	6.847996712
	0.377587817	0.042167473	3606	FALSE	High	Master Protein	Q9GZM8	NDEL1	NA	16.782	18	6	7	4	345	38.4	5.24	89	6	16	NA	1	TRUE	7.551516056	7.457791328	7.342519283	7.510170937	7.499845982	7.570614815	7.428779125	7.466790199	7.491051197	7.615445614
	0	NaN	6589	FALSE	High	Master Protein	Q9BT67	NDFIP1	0.04	2.106	11	1	1	1	221	24.9	4.68	15	1	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.62799465	0.143945026	4605	FALSE	High	Master Protein	Q99608	NDN	NA	10.061	16	4	8	4	321	36.1	8.78	85	4	5	NA	1	TRUE	6.451210976	6.300123692	6.285402298	6.226893902	5.877744198	6.321928024	6.339849949	6.465974331	6.195741177	6.537606716
	0.615280035	0.229369497	5912	FALSE	High	Master Protein	Q9UHB4	NDOR1	0.005	4.085	6	2	2	2	597	66.7	6.35	37	2	2	NA	1	TRUE	4.626439095	4.67242527	4.285402298	4.137503624	3.935459852	4.329123497	4.300123692	4.847996712	4.529820919	4.797012806
	0	NaN	5310	FALSE	High	Master Protein	Q92597	NDRG1	0.002	6.247	4	1	1	1	394	42.8	5.82	50	1	7	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.586469517	0.186253738	1264	FALSE	High	Master Protein	Q9UN36	NDRG2	NA	51.838	40	9	28	9	371	40.8	5.21	179	9	NA	NA	1	TRUE	6.223036289	6.098031998	5.970393658	6.137503624	5.412781715	6.081083775	6.068240643	6.116863728	6.159871101	6.34695673
+	2.137303448	0.353448582	2396	FALSE	High	Master Protein	Q9UGV2	NDRG3	NA	29.979	37	9	12	9	375	41.4	5.31	145	9	NA	NA	1	TRUE	7.026800156	6.992088795	6.896029472	7.042206764	6.645298004	7.095924377	7.144658089	7.355791569	7.323730469	7.449561596
	0	NaN	3800	FALSE	High	Master Protein	O95299	NDUFA10	NA	15.199	19	6	9	6	355	40.7	8.48	46	6	13	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	3.287797234	0.69598484	5377	FALSE	High	Master Protein	O43678	NDUFA2	0.002	5.954	17	2	2	2	99	10.9	9.57	49	2	13	NA	1	TRUE	7.505414486	7.392317295	6.927185535	6.912889481	7.01680851	7.832257271	7.856114388	7.87344408	7.839833736	7.832890034
	0.796841473	0.144524765	4809	FALSE	High	Master Protein	O00483	NDUFA4	NA	8.838	56	5	9	5	81	9.4	9.38	72	5	17	NA	1	TRUE	6.802193165	6.797012806	6.488643646	6.946029186	6.501439095	6.793115616	6.804776192	6.881420135	6.899659157	6.878970623
	1.402302077	0.508229923	3406	FALSE	High	Master Protein	Q16718	NDUFA5	NA	18.675	44	5	7	5	116	13.5	5.99	108	5	13	NA	1	TRUE	6.622051716	6.490249157	5.539158821	6.013462067	5.906890392	6.542258263	6.738767624	6.689299107	6.422905922	6.719730854
	1.039795563	0.93396244	5291	FALSE	High	Master Protein	P56556	NDUFA6	0.002	6.313	15	2	2	2	128	15.1	9.98	22	2	2	NA	1	TRUE	8.420802116	8.152284622	8.030115128	5.714245319	7.688600063	8.564530373	8.601027489	8.49305439	8.487035751	8.530211449
	0.088460715	-0.02677412	6094	FALSE	High	Master Protein	P51970	NDUFA8	0.01	3.463	12	2	2	2	172	20.1	7.65	38	2	13	NA	1	TRUE	7.815703392	7.564530373	7.357552052	7.49345541	7.164906979	7.426264763	7.542258263	7.47329998	7.404290199	7.416164398
	0	NaN	6216	FALSE	High	Master Protein	Q16795	NDUFA9	0.016	3.053	3	1	1	1	377	42.5	9.8	30	1	13	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.299099225	-0.060372162	3393	FALSE	High	Master Protein	O14561	NDUFAB1	NA	18.784	15	3	8	3	156	17.4	4.93	98	3	18	NA	1	TRUE	7.188836098	7.26584959	6.905687809	7.364572525	7.02901125	7.070389271	7.02014637	7.151777744	7.067165375	7.142617702
	0.415961108	0.218373013	4289	FALSE	High	Master Protein	Q9Y375	NDUFAF1	NA	11.833	17	6	6	6	327	37.7	7.64	24	6	5	NA	1	TRUE	8.006185532	7.242221355	6.629356384	6.97269249	6.887525082	7.282625198	7.366322041	7.409390926	7.403438091	7.368069649
	0.715640819	0.129994202	4691	FALSE	High	Master Protein	Q8N183	NDUFAF2	NA	9.501	32	6	7	6	169	19.8	8.97	27	6	5	NA	1	TRUE	7.636624813	7.626439095	7.487036228	7.779391289	7.269594193	7.685800076	7.602884293	7.785943031	7.718361855	7.656067371
	0	NaN	5447	FALSE	High	Master Protein	Q9BU61	NDUFAF3	0.002	5.652	19	2	2	2	184	20.3	8.22	26	2	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.211981571	-0.140719795	3214	FALSE	High	Master Protein	Q9P032	NDUFAF4	NA	20.536	36	7	13	7	175	20.3	8.82	109	7	5	NA	1	TRUE	7.802839279	7.687900543	7.622784138	7.665336132	7.420381546	7.521207809	7.510962009	7.444600582	7.478162766	7.540709496
	0	NaN	5453	FALSE	High	Master Protein	Q5TEU4	NDUFAF5	0.002	5.636	6	2	2	2	345	38.9	6.57	50	2	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.833966171	0.257355309	5943	FALSE	High	Master Protein	Q330K2	NDUFAF6	0.006	3.958	4	1	1	1	333	38.2	9.36	23	1	5	NA	1	TRUE	7.013462067	6.968090534	6.772149563	6.837943077	6.159871101	7.030115128	6.958842754	7.093813896	6.861707211	7.093813896
	0.242110076	-0.071800709	4104	FALSE	High	Master Protein	Q7L592	NDUFAF7	NA	13.063	12	5	7	5	441	49.2	8.34	50	5	5	NA	1	TRUE	7.329123497	7.394033909	7.297374725	7.087462902	6.891176224	7.049848557	7.084276676	7.206525803	6.914085865	7.385430813
	1.541152906	-0.344138622	5074	FALSE	High	Master Protein	Q9NX14	NDUFB11	0.001	7.39	22	2	3	2	153	17.3	5.22	58	2	11	NA	1	TRUE	7.184875488	7.340740204	7.67242527	7.885696411	7.55612278	7.155830383	7.076815605	7.290940285	7.261154652	7.134426117
	0.744085348	0.138934612	6821	FALSE	High	Master Protein	O43676	NDUFB3	0.065	1.713	11	1	1	1	98	11.4	9.2	NA	1	12	NA	1	TRUE	6.127220631	6.163901329	6.114783287	6.203592777	5.789207458	6.095924377	6.068240643	6.371558666	6.294620514	6.263034344
	1.206059347	0.339265823	5581	FALSE	High	Master Protein	O95139	NDUFB6	0.002	5.161	16	2	3	2	128	15.5	9.63	NA	2	13	NA	1	TRUE	7.910492897	7.940753937	7.52903986	7.478971958	7.146696091	7.900866985	7.806066036	8.021257401	7.880807877	8.093285561
	0.841407334	0.514561367	5757	FALSE	High	Master Protein	Q9Y6M9	NDUFB9	0.004	4.54	16	2	2	2	179	21.8	8.38	35	2	13	NA	1	TRUE	4.263034344	4.97269249	4.217230797	5.057450294	4.485426903	5.112699986	4.832890034	4.711494923	6.135452747	4.776103973
	0.655064527	0.13569622	1411	FALSE	High	Master Protein	P28331	NDUFS1	NA	47.806	29	15	23	15	727	79.4	6.23	214	15	13	NA	1	TRUE	6.004501343	5.925999641	5.703211308	5.705977917	5.587965012	5.74953413	5.916476727	6.08958292	5.79960537	6.050937176
	1.225435477	0.2004076	3595	FALSE	High	Master Protein	O75306	NDUFS2	NA	16.91	17	6	10	6	463	52.5	7.55	99	6	13	NA	1	TRUE	6.040015697	6.04875946	5.822730064	6.015693665	5.578938484	6.066089153	6.093813896	6.106431961	6.104336739	6.137503624
	2.181051108	0.239536095	3271	FALSE	High	Master Protein	O75489	NDUFS3	NA	19.9	33	8	18	8	264	30.2	7.5	59	8	13	NA	1	TRUE	7.531381607	7.46188879	7.206525803	7.341629982	7.310158253	7.550746918	7.563768387	7.558420658	7.67242527	7.703903675
	0.902866737	0.082029343	3916	FALSE	High	Master Protein	O43181	NDUFS4	NA	14.327	29	5	8	5	175	20.1	10.3	58	5	13	NA	1	TRUE	7.763544559	7.762216091	7.675957203	7.601399422	7.534497261	7.750874519	7.703211308	7.764208317	7.727920532	7.801546574
	1.300490892	0.211935329	4677	FALSE	High	Master Protein	O75380	NDUFS6	NA	9.563	32	4	7	4	124	13.7	8.28	82	4	13	NA	1	TRUE	7.386293411	7.290019035	6.95768261	7.052024364	7.142617702	7.344295979	7.430452347	7.478971958	7.20163393	7.432959557
	1.589453766	0.281607723	3993	FALSE	High	Master Protein	O75251	NDUFS7	NA	13.856	14	3	7	3	213	23.5	9.99	72	3	13	NA	1	TRUE	7.770829201	7.73470974	7.708049297	7.901470184	7.455327034	7.854868412	7.805421352	8.142617226	8.010107994	8.165409088
	1.841527466	0.358616352	3431	FALSE	High	Master Protein	O00217	NDUFS8	NA	18.411	32	6	8	6	210	23.7	6.34	135	6	13	NA	1	TRUE	5.605849743	5.23266077	5.263034344	5.689299107	5.145677567	5.719730854	5.638073921	5.815063	5.708738804	5.847996712
	1.917803641	0.371076965	4335	FALSE	High	Master Protein	P49821	NDUFV1	NA	11.559	19	6	9	6	464	50.8	8.21	51	6	13	NA	1	TRUE	5.990954876	5.997744083	6.015693665	5.752213478	5.432959557	6.230741024	6.137503624	6.217230797	6.175923824	6.283551216
	0.329309774	0.039544868	3373	FALSE	High	Master Protein	P19404	NDUFV2	NA	18.949	34	7	14	7	249	27.4	8.06	74	7	13	NA	1	TRUE	7.132371426	7.193771839	7.123086929	7.141596317	7.08958292	7.269594193	7.004501343	7.129282951	7.223036289	7.251718998
	0	NaN	5936	FALSE	High	Master Protein	P56181	NDUFV3	0.006	3.991	21	2	2	2	108	11.9	9.7	NA	2	13	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6117	FALSE	High	Master Protein	P20929	NEB	0.01	3.394	2	9	10	9	6669	772.4	9.07	NA	9	4	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.160047948	0.390496159	3965	FALSE	High	Master Protein	Q8NC96	NECAP1	NA	14.019	33	7	8	7	275	29.7	6.8	53	7	7	NA	1	TRUE	6.704595566	6.599912643	6.289096832	6.318316936	6.149746895	6.795714855	6.685099125	6.878970623	6.825276852	6.829088211
	0.957463004	-0.079597092	3066	FALSE	High	Master Protein	Q9NVZ3	NECAP2	NA	21.919	44	9	17	9	263	28.3	8.38	71	9	4	NA	1	TRUE	6.390598774	6.376776695	6.318316936	6.417852402	6.515699863	6.321928024	6.255500793	6.361066341	6.264911652	6.417852402
	0.542086889	0.128617382	5095	FALSE	High	Master Protein	Q92692	NECTIN2	0.001	7.3	7	3	3	3	538	57.7	4.82	24	3	12	NA	1	TRUE	7.466790199	7.462706566	7.150762558	6.96462965	7.418695927	7.283551216	7.580447197	7.375039577	7.385430813	7.482203007
	0	NaN	6694	FALSE	High	Master Protein	Q9NQS3	NECTIN3	0.051	1.921	3	2	2	2	549	61	6.19	NA	2	7	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.259520791	0.23453598	2868	FALSE	High	Master Protein	Q8NHV4	NEDD1	NA	24.051	20	11	32	11	660	71.9	7.97	65	11	16	NA	1	TRUE	7.555356026	7.355791569	7.031218529	7.04875946	7.320123672	7.383704185	7.527476788	7.531381607	7.469234943	7.572131634
+	2.271705107	0.781895351	4520	FALSE	High	Master Protein	Q15843	NEDD8	NA	10.491	28	3	21	3	81	9.1	8.43	68	3	16	NA	1	TRUE	7.965784073	7.566053867	6.826548576	7.025693417	7.442114353	8.007867813	8.229299545	8.071998596	8.229780197	8.196724892
	0	NaN	5517	FALSE	High	Master Protein	P12036	NEFH	0.002	5.384	2	2	3	1	1026	112.4	6.18	NA	2	3	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.318392259	-0.116250324	2107	FALSE	High	Master Protein	P07196	NEFL	NA	34.395	19	11	14	10	543	61.5	4.65	171	11	20	NA	1	TRUE	6.294620514	6.41447401	7.004501343	6.781359673	6.253611088	6.436295033	6.477353573	6.221103668	6.491853237	6.540709496
	0	NaN	3350	FALSE	High	Master Protein	P07197	NEFM	NA	19.22	6	6	8	5	916	102.4	4.91	121	6	3	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5295	FALSE	High	Master Protein	Q969S2	NEIL2	0.002	6.3	8	2	2	2	332	36.8	6.79	42	2	9	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	4609	FALSE	High	Master Protein	P51957	NEK4	NA	10.023	6	5	6	5	841	94.5	7.9	38	5	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.449690374	0.320486164	5514	FALSE	High	Master Protein	Q8TDX7	NEK7	0.002	5.409	13	3	6	3	302	34.5	8.25	33	3	8	NA	1	TRUE	7.980139732	7.808642387	7.344295979	7.658925533	7.372429848	7.963474274	7.842350483	7.986979485	7.948367119	8.02569294
	0.526234383	0.082207203	1457	FALSE	High	Master Protein	Q8TD19	NEK9	NA	46.545	19	14	15	14	979	107.1	5.74	127	14	7	NA	1	TRUE	6.613236904	6.57440424	6.510962009	6.729280949	6.325530529	6.551516056	6.679480076	6.614709854	6.589463711	6.729280949
	0.788650805	0.073710632	1949	FALSE	High	Master Protein	Q9H3P2	NELFA	NA	36.952	28	11	15	11	528	57.2	9.03	160	11	26	NA	1	TRUE	7.19770813	7.191799641	7.137503624	7.304693699	7.10956955	7.207502365	7.169925213	7.259272575	7.314696312	7.358431339
+	3.240335911	0.700398064	1430	FALSE	High	Master Protein	Q8WX92	NELFB	NA	47.386	31	14	19	14	580	65.7	6.13	233	14	26	NA	1	TRUE	7.288174152	7.042206764	6.669593811	7.069315434	6.638073921	7.590212822	7.646738529	7.727239609	7.598424911	7.646738529
	0.819280601	0.225187016	1810	FALSE	High	Master Protein	Q8IXH7	NELFCD	NA	39.285	22	9	12	9	590	66.2	5.1	149	9	26	NA	1	TRUE	6.680886745	6.46434164	6.274261475	6.074676514	5.889960289	6.437960148	6.442943573	6.537606716	6.577428818	6.514122486
	0.844530989	0.160665321	510	FALSE	High	Master Protein	P18615	NELFE	NA	91.758	51	17	37	17	380	43.2	9.33	450	17	26	NA	1	TRUE	6.551516056	6.611762524	6.17392683	6.311067104	6.48381567	6.645298004	6.496654034	6.66675663	6.411087036	6.715619087
	1.394931565	0.309322739	1414	FALSE	High	Master Protein	O60524	NEMF	NA	47.687	17	18	24	18	1076	122.9	6.35	249	18	NA	NA	1	TRUE	7.459431648	7.406842709	6.91767025	7.042206764	6.8740592	7.488643646	7.432124138	7.520422459	7.347842693	7.457791328
	0.528251462	0.082434082	2332	FALSE	High	Master Protein	Q9UMX5	NENF	NA	31.008	51	7	15	7	172	18.8	5.69	232	7	NA	NA	1	TRUE	5.643856049	5.575917244	5.617650986	5.339849949	5.485426903	5.56985569	5.442943573	5.705977917	5.686500549	5.669593811
+	3.002185973	0.274035549	4206	FALSE	High	Master Protein	Q92859	NEO1	NA	12.327	6	6	6	6	1461	159.9	6.54	77	6	6	NA	1	TRUE	5.193771839	5.285402298	5.236492634	5.23266077	5.17392683	5.495055676	5.385430813	5.646738529	5.572889805	5.392317295
	0	NaN	5248	FALSE	High	Master Protein	Q6NW34	NEPRO	0.001	6.515	6	4	5	4	567	64.5	9.74	25	4	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.013591118	0.003567696	1242	FALSE	High	Master Protein	P48681	NES	NA	52.58	14	22	35	22	1621	177.3	4.36	167	22	NA	NA	1	TRUE	5.727920532	5.620586395	5.318316936	5.336283207	5.361066341	5.419538975	5.47573328	5.536052704	5.399170876	5.551516056
	1.292645709	0.19564991	4222	FALSE	High	Master Protein	Q99519	NEU1	NA	12.239	13	5	9	5	415	45.4	5.88	33	5	21	NA	1	TRUE	7.896635056	7.701826096	7.479780197	7.589463711	7.47329998	7.738092422	7.802193165	7.877744198	7.785943031	7.915281773
	0	NaN	6340	FALSE	High	Master Protein	Q96JN8	NEURL4	0.019	2.751	1	2	2	2	1562	166.8	5.86	22	2	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.530006665	0.251241207	1216	FALSE	High	Master Protein	P21359	NF1	NA	53.232	10	24	25	24	2839	319.2	7.39	141	24	21	NA	1	TRUE	7.256444454	7.126188278	6.881420135	7.108524323	6.777419567	7.18189764	7.35314703	7.379378319	7.225930214	7.26584959
	1.684225645	0.223892307	2667	FALSE	High	Master Protein	P35240	NF2	NA	26.365	17	10	17	10	595	69.6	6.47	87	10	11	NA	1	TRUE	7.158862114	7.114783287	6.898450375	6.773468971	6.8740592	7.220136642	7.162894726	7.235535622	7.103287697	7.217230797
	0.188925517	0.052438736	4962	FALSE	High	Master Protein	O94856	NFASC	0.001	8.018	2	2	2	2	1347	149.9	6.65	33	2	9	NA	1	TRUE	7.479780197	7.487840176	7.51727581	7.748192787	7.117902756	7.448735714	7.479780197	7.696271896	7.507001877	7.481395721
	0.192216101	0.031610012	2444	FALSE	High	Master Protein	O94916	NFAT5	NA	29.345	7	10	15	10	1531	165.7	5.24	142	10	NA	NA	1	TRUE	7.41023922	7.389739037	7.08958292	7.259272575	7.266786575	7.293701649	7.251718998	7.288174152	7.303780556	7.436295033
	0	NaN	5449	FALSE	High	Master Protein	O95644	NFATC1	0.002	5.649	5	4	4	3	943	101.2	6.99	21	4	36	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6295	FALSE	High	Master Protein	Q13469	NFATC2	0.018	2.832	2	2	5	1	925	100.1	7.28	21	2	37	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5648	FALSE	High	Master Protein	Q8NCF5	NFATC2IP	0.003	4.914	11	3	3	3	419	45.8	6.6	30	3	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5784	FALSE	High	Master Protein	Q12968	NFATC3	0.004	4.454	3	3	5	2	1075	115.5	6.37	21	3	24	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	2.315366587	0.199973392	1704	FALSE	High	Master Protein	Q14934	NFATC4	NA	41.418	23	16	24	15	902	95.4	5.38	228	16	11	NA	1	TRUE	7.273329258	7.049848557	6.97269249	7.10956955	7.113742352	7.294620514	7.295539379	7.305605888	7.263973236	7.35931015
	1.263849018	0.188525105	2172	FALSE	High	Master Protein	Q12857	NFIA	NA	33.323	22	7	14	4	509	55.9	8.44	156	7	4	2	1	TRUE	7.155830383	7.19770813	7.10956955	6.86046648	6.908092499	7.140573978	7.255500793	7.404290199	7.136478424	7.237449169
	0	NaN	4553	FALSE	High	Master Protein	O00712	NFIB	NA	10.299	10	4	8	2	420	47.4	8.87	69	4	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	2160	FALSE	High	Master Protein	P08651	NFIC	NA	33.563	18	9	17	8	508	55.6	8.38	109	9	4	1	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.194509574	0.298043156	4090	FALSE	High	Master Protein	Q16649	NFIL3	NA	13.22	7	3	4	3	462	51.4	7.18	76	3	4	NA	1	TRUE	6.970393658	6.842978954	6.661065578	7.110613823	6.314696312	7.02901125	7.116863728	7.060696125	7.094869614	7.088523388
	0.264038568	0.039725018	2533	FALSE	High	Master Protein	Q14938	NFIX	NA	28.099	13	5	10	3	502	55.1	8.68	145	5	5	NA	1	TRUE	7.156841755	7.054197311	6.916476727	6.85673666	6.834155083	7.003377438	6.95768261	7.014578342	7.01680851	7.024585724
	0.776458664	0.208620358	3353	FALSE	High	Master Protein	P19838	NFKB1	NA	19.191	7	4	4	4	968	105.3	5.4	100	4	178	NA	1	TRUE	6.744161129	6.692092419	6.13339901	6.57440424	6.223036289	6.624978065	6.529820919	6.750874519	6.636624813	6.867896557
+	2.921350084	0.359696865	2812	FALSE	High	Master Protein	Q00653	NFKB2	NA	24.567	13	9	12	8	900	96.7	6.25	53	9	66	NA	1	TRUE	6.65678215	6.539158821	6.54689455	6.79181385	6.390598774	6.935459614	7.014578342	6.99887228	6.9331007	6.841721535
